id,image_id,unique_image_jpg,x_min,y_min,w,h,label,label_id,author,bbname,unique_image_path
2738,131,FLIR1_20230321_201108_898_2386.jpg,169,131,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2739,131,FLIR1_20230321_201108_898_2386.jpg,170,96,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2740,131,FLIR1_20230321_201108_898_2386.jpg,170,498,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2741,131,FLIR1_20230321_201108_898_2386.jpg,170,523,13,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2742,131,FLIR1_20230321_201108_898_2386.jpg,171,554,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2743,131,FLIR1_20230321_201108_898_2386.jpg,171,622,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2744,131,FLIR1_20230321_201108_898_2386.jpg,172,154,11,9,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2745,131,FLIR1_20230321_201108_898_2386.jpg,174,145,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2746,131,FLIR1_20230321_201108_898_2386.jpg,176,118,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2747,131,FLIR1_20230321_201108_898_2386.jpg,176,634,16,22,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2748,131,FLIR1_20230321_201108_898_2386.jpg,177,699,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2749,131,FLIR1_20230321_201108_898_2386.jpg,178,596,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2750,131,FLIR1_20230321_201108_898_2386.jpg,180,131,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2751,131,FLIR1_20230321_201108_898_2386.jpg,182,684,11,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2752,131,FLIR1_20230321_201108_898_2386.jpg,182,89,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2753,131,FLIR1_20230321_201108_898_2386.jpg,182,272,12,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2754,131,FLIR1_20230321_201108_898_2386.jpg,182,625,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2755,131,FLIR1_20230321_201108_898_2386.jpg,183,655,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2756,131,FLIR1_20230321_201108_898_2386.jpg,184,542,9,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2757,131,FLIR1_20230321_201108_898_2386.jpg,184,520,10,9,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2758,131,FLIR1_20230321_201108_898_2386.jpg,184,715,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2759,131,FLIR1_20230321_201108_898_2386.jpg,185,104,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2760,131,FLIR1_20230321_201108_898_2386.jpg,185,534,10,9,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2761,131,FLIR1_20230321_201108_898_2386.jpg,185,73,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2762,131,FLIR1_20230321_201108_898_2386.jpg,186,242,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2763,131,FLIR1_20230321_201108_898_2386.jpg,189,221,20,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2764,131,FLIR1_20230321_201108_898_2386.jpg,190,605,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2765,131,FLIR1_20230321_201108_898_2386.jpg,190,693,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2766,131,FLIR1_20230321_201108_898_2386.jpg,191,581,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2767,131,FLIR1_20230321_201108_898_2386.jpg,191,296,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2768,131,FLIR1_20230321_201108_898_2386.jpg,192,283,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2769,131,FLIR1_20230321_201108_898_2386.jpg,193,634,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2770,131,FLIR1_20230321_201108_898_2386.jpg,193,375,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2771,131,FLIR1_20230321_201108_898_2386.jpg,195,685,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2772,131,FLIR1_20230321_201108_898_2386.jpg,197,673,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2773,131,FLIR1_20230321_201108_898_2386.jpg,198,146,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2774,131,FLIR1_20230321_201108_898_2386.jpg,199,131,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2775,131,FLIR1_20230321_201108_898_2386.jpg,199,526,10,9,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2776,131,FLIR1_20230321_201108_898_2386.jpg,199,711,12,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2777,131,FLIR1_20230321_201108_898_2386.jpg,200,254,11,14,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2778,131,FLIR1_20230321_201108_898_2386.jpg,201,556,10,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2779,131,FLIR1_20230321_201108_898_2386.jpg,201,372,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2780,131,FLIR1_20230321_201108_898_2386.jpg,201,537,10,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2781,131,FLIR1_20230321_201108_898_2386.jpg,201,42,11,14,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2782,131,FLIR1_20230321_201108_898_2386.jpg,201,595,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2783,131,FLIR1_20230321_201108_898_2386.jpg,201,241,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2784,131,FLIR1_20230321_201108_898_2386.jpg,202,433,11,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2785,131,FLIR1_20230321_201108_898_2386.jpg,202,106,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2786,131,FLIR1_20230321_201108_898_2386.jpg,202,180,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2787,131,FLIR1_20230321_201108_898_2386.jpg,205,617,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2788,131,FLIR1_20230321_201108_898_2386.jpg,206,684,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2789,131,FLIR1_20230321_201108_898_2386.jpg,206,289,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2790,131,FLIR1_20230321_201108_898_2386.jpg,206,648,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2791,131,FLIR1_20230321_201108_898_2386.jpg,207,118,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2792,131,FLIR1_20230321_201108_898_2386.jpg,207,219,13,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2793,131,FLIR1_20230321_201108_898_2386.jpg,208,156,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2794,131,FLIR1_20230321_201108_898_2386.jpg,208,71,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2795,131,FLIR1_20230321_201108_898_2386.jpg,209,502,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2796,131,FLIR1_20230321_201108_898_2386.jpg,209,394,10,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2797,131,FLIR1_20230321_201108_898_2386.jpg,209,604,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2798,131,FLIR1_20230321_201108_898_2386.jpg,209,82,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2799,131,FLIR1_20230321_201108_898_2386.jpg,210,487,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2800,131,FLIR1_20230321_201108_898_2386.jpg,210,373,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2801,131,FLIR1_20230321_201108_898_2386.jpg,210,230,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2802,131,FLIR1_20230321_201108_898_2386.jpg,210,275,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2803,131,FLIR1_20230321_201108_898_2386.jpg,214,190,13,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2804,131,FLIR1_20230321_201108_898_2386.jpg,215,57,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2805,131,FLIR1_20230321_201108_898_2386.jpg,216,337,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2806,131,FLIR1_20230321_201108_898_2386.jpg,216,552,10,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2807,131,FLIR1_20230321_201108_898_2386.jpg,216,470,11,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2808,131,FLIR1_20230321_201108_898_2386.jpg,216,130,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2809,131,FLIR1_20230321_201108_898_2386.jpg,218,499,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2810,131,FLIR1_20230321_201108_898_2386.jpg,218,636,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2811,131,FLIR1_20230321_201108_898_2386.jpg,219,41,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2812,131,FLIR1_20230321_201108_898_2386.jpg,219,626,11,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2813,131,FLIR1_20230321_201108_898_2386.jpg,220,117,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2814,131,FLIR1_20230321_201108_898_2386.jpg,222,89,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2815,131,FLIR1_20230321_201108_898_2386.jpg,222,105,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2816,131,FLIR1_20230321_201108_898_2386.jpg,222,200,13,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2817,131,FLIR1_20230321_201108_898_2386.jpg,223,391,10,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2818,131,FLIR1_20230321_201108_898_2386.jpg,224,51,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2819,131,FLIR1_20230321_201108_898_2386.jpg,224,319,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2820,131,FLIR1_20230321_201108_898_2386.jpg,224,144,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2821,131,FLIR1_20230321_201108_898_2386.jpg,225,613,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2822,131,FLIR1_20230321_201108_898_2386.jpg,226,257,13,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2823,131,FLIR1_20230321_201108_898_2386.jpg,226,60,15,16,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2824,131,FLIR1_20230321_201108_898_2386.jpg,227,507,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2825,131,FLIR1_20230321_201108_898_2386.jpg,228,472,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2826,131,FLIR1_20230321_201108_898_2386.jpg,228,269,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2827,131,FLIR1_20230321_201108_898_2386.jpg,228,36,18,14,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2828,131,FLIR1_20230321_201108_898_2386.jpg,229,457,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2829,131,FLIR1_20230321_201108_898_2386.jpg,229,443,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2830,131,FLIR1_20230321_201108_898_2386.jpg,231,525,9,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2831,131,FLIR1_20230321_201108_898_2386.jpg,231,342,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2832,131,FLIR1_20230321_201108_898_2386.jpg,231,599,12,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2833,131,FLIR1_20230321_201108_898_2386.jpg,233,537,10,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2834,131,FLIR1_20230321_201108_898_2386.jpg,233,359,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2835,131,FLIR1_20230321_201108_898_2386.jpg,233,318,11,14,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2836,131,FLIR1_20230321_201108_898_2386.jpg,233,406,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2837,131,FLIR1_20230321_201108_898_2386.jpg,235,86,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2838,131,FLIR1_20230321_201108_898_2386.jpg,235,114,21,16,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2839,131,FLIR1_20230321_201108_898_2386.jpg,238,211,13,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2840,131,FLIR1_20230321_201108_898_2386.jpg,239,457,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2841,131,FLIR1_20230321_201108_898_2386.jpg,242,496,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2842,131,FLIR1_20230321_201108_898_2386.jpg,242,351,10,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2843,131,FLIR1_20230321_201108_898_2386.jpg,242,607,10,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2844,131,FLIR1_20230321_201108_898_2386.jpg,244,631,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2845,131,FLIR1_20230321_201108_898_2386.jpg,245,18,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2846,131,FLIR1_20230321_201108_898_2386.jpg,245,511,11,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2847,131,FLIR1_20230321_201108_898_2386.jpg,245,101,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2848,131,FLIR1_20230321_201108_898_2386.jpg,245,87,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2849,131,FLIR1_20230321_201108_898_2386.jpg,246,619,10,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2850,131,FLIR1_20230321_201108_898_2386.jpg,246,155,21,16,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2851,131,FLIR1_20230321_201108_898_2386.jpg,247,27,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2852,131,FLIR1_20230321_201108_898_2386.jpg,247,416,11,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2853,131,FLIR1_20230321_201108_898_2386.jpg,247,265,12,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2854,131,FLIR1_20230321_201108_898_2386.jpg,247,131,21,16,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2855,131,FLIR1_20230321_201108_898_2386.jpg,251,495,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2856,131,FLIR1_20230321_201108_898_2386.jpg,252,51,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2857,131,FLIR1_20230321_201108_898_2386.jpg,252,369,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2858,131,FLIR1_20230321_201108_898_2386.jpg,252,342,10,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2859,131,FLIR1_20230321_201108_898_2386.jpg,252,279,11,14,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2860,131,FLIR1_20230321_201108_898_2386.jpg,253,11,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2861,131,FLIR1_20230321_201108_898_2386.jpg,253,442,10,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2862,131,FLIR1_20230321_201108_898_2386.jpg,253,519,11,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2863,131,FLIR1_20230321_201108_898_2386.jpg,253,253,13,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2864,131,FLIR1_20230321_201108_898_2386.jpg,254,37,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2865,131,FLIR1_20230321_201108_898_2386.jpg,255,65,9,12,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2866,131,FLIR1_20230321_201108_898_2386.jpg,255,76,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2867,131,FLIR1_20230321_201108_898_2386.jpg,256,111,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2868,131,FLIR1_20230321_201108_898_2386.jpg,257,390,10,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2869,131,FLIR1_20230321_201108_898_2386.jpg,258,26,10,10,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2870,131,FLIR1_20230321_201108_898_2386.jpg,259,57,12,11,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
2871,131,FLIR1_20230321_201108_898_2386.jpg,259,297,12,13,sandhill_crane],1,bp,FLIR1_20230321_201108_898_2386_tile_R.jpg,C:/path_here/FLIR1_20230321_201108_898_2386.jpg
